partner_id,name,email,company_id,source_partner_id
11447,Sahara Solutions and Services LLC,info@saharamiddleeast.com,3,2895
11459,Self-ERP LLC,info@self-erp.com,3,3692
11542,Technical Business for Telecom & IT LLC. (Sharek),info@sharek.com.sa,3,3311
11463,Shazler IT,info@shazler.com,3,3653
11470,simpit GmbH,info@simpit.ch,3,3559
11471,Simplidoo Sàrl,info@simplidoo.ch,3,3560
11483,Smart Information Technologies Ltd Canada,info@smart-ltd.ca,3,1290
11485,SmartOdu SA,info@smartodu.com,3,2090
11489,SME Intellect Co. Ltd.,info@smeintellect.com,3,2818
11492,SoftHouse,info@softhouse.ar,3,880
11502,Something Somewhere Consulting OPC,info@somethingsomewhere.ph,3,3145
11503,Somko BV,info@somko.be,3,1340
11504,SoWhat! Studio,info@sowhat.studio,3,1123
11527,"Systems Services, Inc.",info@ssibtr.com,3,3821
11506,SSL Consulting Services Ltd,info@sslconsultingservice.com,3,2688
11508,Steigend IT Solutions,info@steigendit.com,3,2250
11509,STeSI Consulting,info@stesi.consulting,3,2465
11516,Support Source,info@supportsource.net,3,1720
11520,Synodica Solutions Pvt. Ltd.,info@synodica.com,3,2239
11521,syscoon GmbH,info@syscoon.com,3,2026
11526,Systems Codes,info@systemscodes.com,3,3297
11528,SystemWorks,info@systemworks.co.za,3,3446
11532,Talus ERP,info@taluserp.com,3,3824
11545,Technova Information Technology L.L.C,info@tech-novame.com,3,3722
11539,TechFin,info@techfin.al,3,858
11547,Tech Things Ltd,info@techthings.it,3,3689
11552,Teknosphere LLC.,info@teknosphere.com,3,3188
11388,Prisma,info@tetrapro.al,3,856
11637,مؤسسة ذهبي لتقنية المعلومات,info@thahabii.com,3,3294
11558,Thinksoft,info@thinksoft.ca,3,1297
11562,TMR COMPUTING LTD,info@tmrcomputing.com,3,3235
11566,TOOLKIT INC.,info@toolkt.com,3,3142
11567,Top Business,info@topbusiness.io,3,1699
11568,Torus,info@torus.dev,3,3040
11570,Trend SI,Info@trend-is.co,3,1730
11571,TRESCLOUD,info@trescloud.com,3,1634
11572,Tricore,info@tricore.be,3,1127
11578,True Cloud ERP (Pty) Ltd,info@truclouderp.com,3,3447
11582,UIC Group,info@uic.group,3,4071
11591,VCC International NV,info@vcc-int.com,3,1018
11593,VELFASA,info@velfasa.com,3,2087
11596,Versada UAB,info@versada.eu,3,2618
11597,"Via laurea, UAB",info@vialaurea.com,3,1900
11604,Warlock Technologies Pvt Ltd,info@warlocktechnologies.com,3,2228
11618,WORKFORCER Management W.L.L,info@workforcer.com,3,3303
11619,XETECHS S.A.,info@xetechs.com,3,2081
11620,XRA (PTY) LTD,info@xra.co.za,3,3444
11625,ZAD Solutions - KSA,info@zadsolutions.com,3,1692
11631,ZUBLIME,info@zublime.com.mx,3,2720
11584,Unimhac Software,infos@unimhac.com,3,1543
11410,PT. Sumihai Teknologi Indonesia,infosumihai@gmail.com,3,2384
11482,Smart Information Technologies Ireland,ireland@smart-ltd.co.uk,3,2456
10827,Al Majal Tech,islam@almajalbh.com,3,3270
10891,Bemade Inc.,it@bemade.org,3,1305
11626,Zebroo GmbH,it@zebroo.de,3,2027
10778,2P d.o.o.,ivan@2p.hr,3,1515
11034,Ecodica d.o.o.,ivan@ecodica.eu,3,1516
11563,To Bee srl,ivano@3d0.it,3,2483
10822,Alia ICT,j.scaria@aliaict.com,3,3269
11145,ideas Technology W.L.L,jaleel@ideasholding.com,3,1080
11450,Sapentia,jane.dyson@sapentia.co.uk,3,3801
11543,"Technodat Develop, s.r.o",jaroslav.janos@technodat.eu,3,1536
11445,"S4 Solutions, LLC",jason@sfour.io,3,3831
11603,WAO Group,jeri@waoconnect.com,3,1333
11009,Digital Outriders by Vanture ESS,jl.gonzalez@vantureess.com,3,3479
11499,"SOLUCIONES SOFTHARD, C.A.",jmancilla@solucionesofthard.com.ve,3,4089
10995,deenovum Technologies AG,jn@deenovum.com,3,2030
11338,ODOX TECNOLOGIA LTDA,joao.marius@odoxtecnologia.com.br,3,1214
10831,Alpardata S.A.S.,joaquin@alpardata.com.ar,3,870
11348,openfellas GmbH,johannes.nordhaus@openfellas.com,3,2016
11301,Newlogic Pte Ltd (Thailand),jonathan.godot@newlogic.com,3,3612
11398,PROINTEC S.A.,jrichmond@prointeccr.com,3,1475
11310,NICOLS CONSULTORES,jrm@nicols.mx,3,2705
11384,PR Computer Services Corp,jrodriguez@prcomputer.net,3,3187
11004,digisoolut gmbh,js@digisoolut.com,3,2028
11223,LANDOO Sistemas de Información S.L.,js@landoo.es,3,3473
11561,TI Recursos de Costa Rica S.A,jsolano@tirecursos.com,3,1477
10968,Coondev,julian.bocanegra@coondev.com,3,1453
10966,Consultoria Henca,juliano@consultoriahenca.com,3,1568
11307,Next Era,k.serour@nexteramea.com,3,1739
10814,AI1 | All in One Enterprise Solutions,karim@kad.is,3,2460
11389,Prixgen Tech Solutions Private Limited,karthik@prixgen.com,3,2229
11354,OPTIMYSME LIMITED,kevin.mcmenamin@optimysme.nz,3,2870
10872,ATAWAH SPC,khalid@atawah.com,3,2892
11140,IATL IntelliSoft Business Solutions Co Ltd,khalid@iatl-intellisoft.com,3,3539
11194,KAIDO IT SOLUTIONS,khalid@kaidolab.com,3,3726
11220,Ksolves IT USA Inc.,kirti.sharma@ksolves.com,3,2220
11136,Hucke Media GmbH & Co. KG,koliwer@hucke-media.de,3,2024
11283,myOdoo.pl sp. z o.o.,kontakt@myodoo.pl,3,3165
10929,Centione Arabia - عرين الحلول لتقنية نظم المعلومات,ksa@centione.com,3,3259
11097,Future Skills Foundation for Information Technology,ksb@maharat.io,3,3273
11408,PT. Aruna Dirgantara Radhika,kusuma.laura@gmail.com,3,2378
11419,QuickStart2 Srl,l.guerra@quickstart2.com,3,2472
11061,erpSOFTapp,lanre@erpsoftapp.com,3,4225
11285,Nalios Québec,leads-qc@nalios.odoo.com,3,1319
11592,VEGANET,leads.odoo@vegagroup.com.tn,3,3656
11099,Ganemo,leads@ganemo.co,3,3064
10869,ASP Global ERP Inc.,leombugua@alliedscientificpro.com,3,1310
10900,Bizzup - Gilliam Management Services & Information Systems Ltd.,lg@bizzup.app,3,2459
10815,Aider AS,livar.byberg@aider.no,3,2885
10930,Centric Belgium,luc.van.put@centric.eu,3,1133
11623,Yügo SAS,lucas@hitofusion.com,3,869
11244,LUIS GERARDO CRUZ GARCIA,luisgcruz@gmail.com,3,2708
11436,Revalue,M.atef@revaluellc.com,3,1724
11037,Eco Tech Efad,M.murshed@ecotech-efad.com,3,3300
11446,Safasha Business Solutions,m.nasir@safashasolutions.com,3,2908
11583,Ultimate Code,m.saad@ultimatecode.co,3,1725
10864,Aseel,m.samir@aseel-group.com,3,1721
10918,Business Cube,m.shahin@business-cube.sa,3,3308
11143,ICS - Globe,m.soliman@ics-globe.com,3,1715
10953,Commitment,m.swidan@commitment-solutions.com,3,1751
11119,GW DIGITAL CONSULTING GROUP,management@gwcg.co,3,2703
11096,Future Of Technology,manar.z@ft.iq,3,2419
11087,FINABLE CONSULTING PRIVATE LIMITED,manish.periwal@finableconsulting.com,3,2247
11448,Sampa Mind Com SRL,marcel.isaila@sampamind.com,3,3225
11533,TAMPA SOFTWARE DOTACIONES Y SUMINSITROS SAS,marcela.vargas@tampasoluciones.com.co,3,1456
11505,Sports Tech,marif@leejam.com.sa,3,3316
11066,E-Sustavi doo,mario@e-sustavi.hr,3,1513
11315,NOETICS,Mark@noeticerp.com,3,3836
10921,Calibre Consulting Corp.,marketing@calibreconsulting.ca,3,1314
11277,Mornix,marketing@mornix.tech,3,4084
11466,Sidoo Soluciones S.L.,marketing@sdi.es,3,3481
10952,Collapick Oy,markku.pyorala@collapick.com,3,1895
11610,Weboffice IT Service und Marketing GmbH & Co KG,martin.galler@weboffice.co.at,3,1335
11332,ODOCORE,mas@odocore.com,3,2912
11629,Zmakan Technical Solutions,mashooq@zmakan.com,3,3203
11271,MIT MUT,mauriciorodriguez@mit-mut.com,3,2699
11531,"Taliform, Inc.",may@taliform.com,3,3146
11319,Novatech Solutions S.A.,mdellano@novatech.com.ar,3,883
11295,Nelozia,mehdi.hajji@nelozia.com,3,2806
11158,INNCONSMX,mguevara@inntegra.tech,3,2719
11185,IT Podium Inc.,mihaela.olariu@itpodium.ca,3,1292
11614,WeeTic Cia. Ltda.,mj@weetic.pro,3,1642
10801,ADG - AFRICA DIGITAL GENIUS,mkone@adg.ci,3,1542
11274,ML Solutions,ml@ml-solutions.ca,3,1304
11449,Sanad,mohabahmedhamed99@gmail.com,3,1749
11493,Softobia,mohamed@softobia.com,3,1746
11312,Nioses Tech Private Limited,moses@nioses.com,3,2242
10969,CORE-BPO,mostafa.helmy@core-bpo.com,3,1732
11530,TACTECS,mostafa.nassar@tactecs-dt.com,3,1734
11208,KIT Solutions,mostafa@kitsolutions.org,3,1723
11369,PCo. Partners,moustapha.diop@pcopartners.sn,3,3417
11010,Digital Planet,mpvalencia@digitalplanethn.com,3,2167
11417,QSYS,ms@qsys-it.com,3,1706
11240,LLC TODOO,murodjon.kadirov7@gmail.com,3,4073
10785,A1 Consulting Sdn Bhd,my@a1consulting.asia,3,2644
10880,Avoin.Systems,myynti@avoin.systems,3,1894
11242,Logiciel,nacarid.silva@logiciel.com.ve,3,4087
11036,Eco Tech,nada@ecotechq8.com,3,2563
10867,"Asia Matrix Co., Ltd",nangmwekham@asiamatrixsoftware.com,3,2819
11306,Nexources,nexources@nexources.com,3,2638
11217,KreAddis,Nicolas@kreaddis.com,3,1916
10933,CHAI CONSULTING AND SOFTWARE,nicole@chaiconsultoria.com,3,1569
10960,Confianz Global Inc,niles@confianzit.com,3,3825
10846,APP Infoweb Private Limited,nimesh@exhelp.co.in,3,2258
10781,3PAR1 VENEZUELA C.A.,ninrod@3par1.com,3,4093
11122,Hash Code IT Solutions,nizar@hashcodeit.com,3,3707
11112,Grow IT,notificaciones@growit.com.do,3,1566
11160,Innovix solutions,nyeinthwe@innovix-solutions.com,3,2822
10858,"ARKISOFT Soluciones de Software C,A",oamaponte@gmail.com,3,4086
10805,Advance Insight Kenya,odoo-notifications@advanceinsight.dev,3,2537
11608,Webcircles srl,odoo.sales@webcircles.it,3,2482
10806,Advicts,odoo@advicts.com,3,2416
10857,ArkeUp eDoo,odoo@arkeup.com,3,1903
10862,Artax,odoo@artax.id,3,2376
10893,BeProject,odoo@beproject.fr,3,1918
10894,BeyonData Solutions Pvt Ltd,odoo@beyondatagroup.com,3,2252
10934,Chroma Agency,odoo@chroma.agency,3,879
10935,CIEL IT S/A,odoo@ciel-it.com,3,1354
10949,Codestorm Srl,odoo@codestorm.it,3,2480
10958,Comstar USA,odoo@comstarusa.com,3,3832
10959,CONAK TECHNOLOGY LTD,odoo@conaktechnology.com,3,2069
10975,CREVISOFT CORPORATE,odoo@crevisoft.com,3,1733
10985,Cybrosys Techno Solutions Pvt.Ltd,odoo@cybrosys.com,3,2230
11005,Digital Automations srl,odoo@digitalautomations.it,3,2479
10847,Applix,odoo@droggol.be,3,1113
11054,End Point Soft,odoo@endpointsoft.com,3,2518
11056,Eplan Consultants Ltd,odoo@eplanconsultants.com,3,1530
11067,eTECH,odoo@etechconsulting-mg.com,3,2639
10962,Connecting Dots P.C.,odoo@existanze.com,3,2074
11125,HAV Media GmbH,odoo@hav.media,3,2022
11161,Innovus Tech Consultants Limited,odoo@innovus.co.ke,3,2540
11162,Inside Informatica,odoo@insideinformatica.com.ar,3,875
11451,SARL Insidjam COM,odoo@insidjam.com,3,1327
11176,"IPGRUP INNOVATEC, S.L.",odoo@ipgrup.com,3,3472
11180,ITC Consult Ltd,odoo@itc-consult.net,3,1268
11186,Itransition Group Limited,odoo@itransition.com,3,3806
11187,IT SERVICE SAC,odoo@itservice.com.pe,3,3069
11190,iWesabe Technologies / اي ويساب للتقنيات,odoo@iwesabe.com,3,3268
11199,Kavi Software Technologies Pvt Ltd,odoo@kaviglobal.com,3,2248
11229,LEBBEL S.A. DE C.V.,odoo@lebbel.io,3,1865
11247,Majorbird 深圳丹鸟网络科技有限公司,odoo@majorbird.com,3,1430
11266,Midis RSEZ,odoo@midis.eu,3,2576
11269,MindDX Dijital Dönüşüm Teknolojileri San. Ve Tic. A.Ş.,odoo@minddx.ai,3,3668
11299,Netframe,odoo@netframe.org,3,3696
11318,Notus IT d.o.o.,odoo@notus.hr,3,1514
11320,NumDesk (Private) Limited,odoo@numdesk.com,3,2910
11230,LevelOps,odoo@obius.co,3,1318
11344,OneSolutions Klevia SA,odoo@onesolutions.io,3,3561
11382,Polimex Holding Ltd.,odoo@polimex.co,3,1271
11386,PrettyNeat Software,odoo@prettyneat.io,3,2676
11387,Primacy Infotech Private Limited,odoo@primacyinfotech.com,3,2244
11391,Pro Alliance,odoo@proalliance.sa,3,3307
11392,Process Control Technology SL,odoo@processcontrol.es,3,3466
11399,Projet Solutions,odoo@projetgrup.com,3,3665
11400,PromptTech Solutions,odoo@prompttechglobal.com,3,3728
11442,Rooteam,odoo@rooteam.net,3,3830
11454,Scalizer,odoo@scalizer.fr,3,1907
11484,SMART MS,odoo@smartmssa.com,3,2683
11511,Streamline Technology Ltd,odoo@streamline.com.ly,3,2606
11519,Syncoria,odoo@syncoria.com,3,1360
11523,SYS-Expert Technology,odoo@sys-expert.com,3,3655
11524,SYSMNT,odoo@sysmnt.com,3,3288
11636,شركة ترميز العربية لتقنية المعلومات,odoo@tarmez.sa,3,3279
11538,Techbot,odoo@techboterp.com,3,3708
11155,INFORMATICA SISTEMES I TECNOLOGIA DIGITAL SL,odoo@tecnihand.com,3,3474
11569,Transformation Pioneers,odoo@tp.rihal.om,3,2893
11600,VOXTRON MIDDLE EAST LLC,odoo@voxtronme.com,3,3713
11605,WAYAKNA,odoo@wayakna.com,3,2724
11615,Wininfo,odoo@wininfo.be,3,1125
11630,Zubbily Asia Limited,odoo@zubbily.com,3,2196
11074,Evozard Consulting Services Private Limited,odooapp.evozard@gmail.com,3,2241
10902,Blanco Martín & Asociados SpA,odoocl@bmya.cl,3,1408
10909,Brainvire Infotech Inc.,odoolead@brainvire.com,3,3709
10973,Cravit,office@cravit.nl,3,2838
11227,Layline Tech,office@laylinetech.com,3,2458
11435,Retama | Resilient Software Solutions,office@retama.co.il,3,2461
10800,ADFinance,olivier.mugabonake@adfinance.co,3,3236
11045,Elepe Servicios,openerp@elepeservicios.com.ar,3,871
11121,Hamilton Smart Engineering for Information Technology,operations@hst.jo,3,2519
11481,SMART ENTERPRISE RESOURCES PLANNING AFRICA (PRIVATE) LIMITED,operations@serpa.africa,3,4215
11003,Diginesis,ovidiu.matei@diginesis.com,3,3226
11291,Nativo Software SA,pablo.arroyo@nativo.la,3,1480
11111,GROWER ID SRL,pablot@growerid.com.ar,3,882
11461,SENDA TI SOLUTIONS SAC,pameri@sendatisolutions.com,3,3067
10812,Ahex Technologies Private Limited,parthshukla@ahex.co.in,3,2251
11254,Mastercore Sinapsys Global Argentina,partner@mastercore.us,3,868
11192,JUKE SOLUSI TEKNOLOGI,partnership@jukesolutions.com,3,2383
10976,CRITERIUM S.A.,pascual.aquino@criterium.com.py,3,3039
11452,SAS PURE ILLUSION,patrick@pure-illusion.com,3,1924
11514,Sudokeys,patrick@sudokeys.com,3,1902
11336,Odopro SAS,pbeltran@odooproerp.com,3,1458
11309,Niboo SRL,pde@niboo.com,3,1347
11070,Eureco,peter.celis@eureco.be,3,1118
10817,Akarigo Ltd,peters@akarigo.com,3,3802
11151,Industria Technology Ltd,petko.karamotchev@industria.tech,3,1269
11525,Systee s.r.o.,petr.vojta@systee.cz,3,1534
11015,dooIT BV,petra@dooit.nl,3,2833
11193,Kadima Group,phil@kadimagroup.ca,3,1296
10990,Dataroot Software Solutions,pollarit@dataroot.asia,3,3610
11347,OpenDrive Ltda,portiz@opendrive.cl,3,1407
10863,Ascend Commerce Company Limited,prathes.sae@ascendcorp.com,3,3615
11602,Walnut Software Solutions Qatar,qatar@walnutit.com,3,2562
10988,Dartodia,qutaiba.adnan@dartodia.com,3,2428
11495,Softserve Solutions (Pvt) Ltd.,rajithak@subtletechs.com,3,3523
11515,SunArc Technologies,rajneesh.vyas@sunarctechnologies.com,3,2257
11612,Wedoo,raju@wedoo.co.nz,3,2869
11433,Remote Resolution Method Consultoria S.L.,ramon.rodriguez@rrmconsultoria.es,3,3478
11426,RANMAN LABS,ranjan.mp@ranmanlabs.com,3,2260
11429,RAUL ALEJANDRO RODRIGUEZ LOPEZ,raul@raulalejandro.com.mx,3,2715
11421,QWY SOFTWARE PRIVATE LIMITED,reachus@qwysoft.com,3,2254
10899,BIZTRAS INFORMATION TECHNOLOGY SOLUTIONS L.L.C.,remiz@biztras.com,3,3721
11546,Technucom Inc,renato@technucom.com,3,1301
10998,DFW IT Partner LLC,reps@dfwitpartner.com,3,3828
11423,RADAX BUSINESS SOLUTION,rfalcon@radaxbs.com.mx,3,2717
11107,Global XS Technology Solutions,rizwan.bhatti@globalxs.co,3,2907
10844,Appalach - Groupe Brainstorming,rn@appalach.be,3,1112
11438,RG Ingenieros SA de CV,roberto.gracias@rgingenierossv.com,3,1863
11078,"Exelity, S.A. de C.V.",roberto.vega@exelitycorp.com,3,1864
10859,ARKODE HOLDING GROUP,rodrigo.yeo@arkode.io,3,2727
10794,Accurate Management System,roshan@accurates.com.sa,3,3281
10790,Abranik Software Technology,rozhgar.latif@abranik.com,3,2418
11556,THAVAS S.A.,rpadron@thavas.xyz,3,2993
10915,Business Analytics Consulting Group S.A. de C.V.,ruggero@bacgroup.net,3,2168
11360,Osisoftware,saad.ismaili@osisoftware.net,3,2805
10873,Atheer Global Solutions LLC,safeer@atheerit.com,3,2889
11588,Uruk Engineering Services Co. Ltd,saif.khalid@urukco.com,3,2422
11541,TECHMATIC SYSTEMS INDIA PRIVATE LIMITED,sailajab@techmaticsys.com,3,2255
11564,TODO LLC,sale@todo.ltd,3,3693
11594,VentorTech,sales-eu@ventor.tech,3,3164
11211,Klystron Global DMCC,sales.ae@klystronglobal.com,3,3725
11379,Plennix Technologies (UAE),sales.uae@plennix.com,3,2583
10820,Algorit Nicaragua,sales@algorit.dev,3,2873
10823,Alitec Pte Ltd,sales@alitec.sg,3,1325
10848,Appness LLC,sales@appness.net,3,2888
10856,Arkana Indonesia,sales@arkana.co.id,3,2367
10901,Blackware Technologies Inc.,sales@blackwaretech.com,3,1289
10911,Browseinfo,sales@browseinfo.co.in,3,2219
10928,Caret IT Solutions Pvt. Ltd.,sales@caretit.com,3,2222
10931,Centrics Business Solutions (Pvt) Ltd,sales@centrics.cloud,3,3518
10957,Computs Sdn Bhd,sales@computs.com.my,3,2642
11006,Digital Harbor,sales@digital-harbor.net,3,3264
11014,DMC Strategic IT,sales@dmcstrategicit.com,3,3833
11020,Dream Mountain Services,sales@dreammtn.services,3,3826
11025,"Dynamics Motion Co., Ltd.",sales@dynamics-motion.com,3,3614
11026,Dynapps,sales@dynapps.nl,3,2834
11033,EBTECH Technologies L.L.C,sales@ebtechco.com,3,3716
11035,Econostic,sales@econostic.net,3,2799
11060,Erp|open,sales@erpopen.nl,3,2840
11082,Extreme Vietnam,sales@extremevn.com.vn,3,4188
11085,FALAK Turnkey Solutions,Sales@Falak-Solutions.com,3,3535
11086,Fidobe Solutions LLC,sales@fidobe.com,3,3710
11095,Forge Solutions,sales@forge-solutions.com,3,3727
11106,Global Solutions,sales@globalsolutions.sa,3,3248
11177,iRODE TECHNOLOGY,sales@irodetech.com,3,2091
11225,LAVA | لافـــــــا الـتقنيــة,sales@lavatece.com,3,3274
11245,Machinser Group - Alafkar Almotlaqa,sales@machinser.com,3,3258
11317,Noptechs,sales@noptechs.com,3,3277
11323,OAKLAND - odooERP.ae,sales@odooerp.ae,3,3705
11358,Origami Solutions,sales@origami-iq.com,3,2421
11357,ORIGAMI SOFTWARE SAS,sales@origami-soft.com,3,1330
11370,Peerless  - KSA,sales@peerlesstec.com,3,3255
11368,PBSS SMB Solutions PVT Ltd,sales@perfectbss.com,3,3520
11385,Premium Tech,sales@ptech.sh,3,3252
11439,RIGHTECHS Solutions,sales@rightechs.net,3,1697
11455,schwarz. Digital Consulting GmbH,sales@schwarz-consulting.io,3,2031
11458,Select Solutions,sales@selectodoo.com,3,1752
11476,SingleClic,sales@singleclic.com,3,1750
11478,SiteSee Tech LLC FZ,sales@siteseetech.com,3,3720
11490,Sofatech,sales@sofatech.be,3,1351
11491,Softhealer Technologies Private Limited,sales@softhealer.com,3,2225
11501,Solvti sp. z o. o.,sales@solvti.com,3,3163
11512,STRING,sales@string.al,3,855
11513,Subteno,sales@subteno.com,3,1915
11535,Tatvamasi Labs,sales@tatvamasilabs.com,3,2234
11557,ThinkOpen Solutions (Portugal),sales@thinkopensolutions.pt,3,3176
11590,Variety IT,sales@varietyit.com,3,3265
11595,VEONE,sales@veone.net,3,1540
11601,WADIC,sales@wadic.net,3,3837
11617,Wiz Asia Sdn Bhd,sales@wiz.asia,3,2645
11628,"Zettatech Co., Ltd.",sales@zettatechmm.com,3,2821
10810,Agitech Brussels,sam@agitech.io,3,1114
11123,HASH Maldives,samah@hash.mv,3,2663
11130,High Systems Electromechanics LLC,samir@hisyst.com,3,3724
11322,Nybble Group,sebastian.piscicelli@nybblegroup.com,3,876
10887,Bankersrounding,service@bankersrounding.com,3,3590
11105,GLOBAL KREATIF INOVASI,setyo@kreatifodoo.com,3,2371
10840,"Aphid Consulting, Inc.",shane@aphidconsulting.ca,3,1286
11008,DIGITAL MANAGEMENT SOLUTIONS LLC,shirin.alijonova@dmspro.uz,3,4072
10950,CODEX FOR INFORMATION TECHNOLOGY NETWORK SERVICES CO,shiyas@codexitns.com,3,3717
11165,Inspire HUB Saudi,simon.mehanny@inspirehub.sa,3,3315
11551,Tekgenio,siva.prasad@solutionstreams.com,3,3829
10821,Al-Hakbani Information Technology,skaddumi@nutechits.com,3,3295
10861,Arrow Information Technology,smoro@arrowdt.com,3,3266
11191,Jordan Computer Trading Company,software@jocom.jo,3,2523
11638,杰思波信息技术（上海）有限公司,solutions@justprogroup.com,3,1432
11613,wedoo p.s.a.,sprzedaz@wedoo.biz,3,3166
11116,GSUS Star Software Solutions Private Limited,srikanth@gsusstar.com,3,2259
11352,OpsWay,start@opsway.com,3,3167
11365,PaperLess Solutions Limited,start@paperless360.com,3,2506
10991,Datenpol gmbh,stefan.wailand@datenpol.at,3,1334
11536,Taube Digital,stephane@taube-digital.com,3,3611
11237,Linserv AB (Norway),stephen.schmidt@linserv.se,3,2887
10920,BV Zeus IT,steve@zeusit.eu,3,1117
11013,Ditama Teknologi Indonesia,support@ditama.id,3,2385
11275,M Mobile Lab limited,support@mobile-lab.org,3,2505
11609,WEBKUL SOFTWARE PVT LTD,support@webkul.com,3,2231
10943,Cloudware NV,suzanne@cloudware.be,3,1131
11341,Omydoo,sylvain@omydoo.fr,3,1911
11537,TDS - Talents Digital Services,tds@tds-int.com,3,1710
11329,ODC,team-odoo@odc.fr,3,1919
10940,Cloud Lion,team@cloudliongroup.com,3,1363
11424,Radical Fanatics,team@fanatics.nl,3,2837
11606,"WaysIT Tech Global Solutions, SLL",tgimenez@waysit.es,3,3483
11279,Moses Consulting Ltd,thierry@moses-consulting.com,3,2687
10986,CYGNUS ONE (PVT) LTD,thisara@cygnusonesl.com,3,3521
11002,Digimedio BV,tony.crols@digimedio.be,3,1115
10908,Boostech LTDA,transformacion@boostechcr.com,3,1481
11303,Newway Solutions B.V.,tsuri@newway.nl,3,2839
10843,APNOS TETRA,ttelliez@tetra-up.com,3,1923
11401,PROPERTY HIVE TECHNOLOGIES CO. LLC.,umermirza_92@yahoo.com,3,3712
11308,NEXTGEN S.A.,vcandell@nextgen.ec,3,1640
11343,One Solution Consulting Limited,ved@oscl.mu,3,2686
10780,3MIT,ventas@3mit.net,3,4080
10818,"AK Digital Soluciones Integrales, S.A.",ventas@akdigitales.com,3,2874
10971,CORPOEUREKA - EUREKA SERVICES,ventas@corporacioneureka.com,3,4079
11007,Digital Information Strategy S.A. (Delfix),ventas@delfixcr.com,3,1474
11560,TICSTRATEGY S.A.S,ventas@doodes.co,3,877
11127,Hermec Consulting,ventas@hconsul.com,3,2992
11465,SICALEVI DE MEXICO,ventas@integritas.mx,3,2714
11184,IT Grupo,ventas@itgrupo.pe,3,3061
11215,Konos,ventas@konos.cl,3,1404
11288,Nanobytes Informática y Telecomunicaciones S.L.,ventas@nanobytes.es,3,3464
11479,SMART BYTE INNOVATION LAB,ventas@novucentral.com,3,2694
11363,OZ SOLUTIONS S.A.C.,ventas@oz-solutions.com,3,3065
11115,Grupo Powerbyte,ventas@powerbyte.com.ar,3,873
11383,Pragmatic,ventas@pragmatic.com.co,3,1445
11425,RAIL CONSULTING,ventas@rail.com.mx,3,2697
11444,RUBIXWARE,ventas@rubixware.com,3,2718
11498,SOLTEIN,ventas@soltein.mx,3,2702
11573,Triias Latam,ventas@triiaslatam.com,3,1482
11156,Ingeniu,ventes@ingeniusolutions.com,3,1287
11428,RATOCON GmbH,vertrieb@ratocon.de,3,2023
10910,Brantech Co.,vidi@brantech.co,3,1270
11460,Sendan Tech,vikram@sendantech.com,3,3313
11345,Online ERP Kft.,virag.levente@online-erp.hu,3,2212
10777,2ISOLUTIONS CONSULTING SERVICES PRIVATE LIMITED,virendra.rai@2isolutions.com,3,2256
11233,Linkfields Innovations Pvt Ltd.,vmyeligeti@linkfields.com,3,3448
10784,A1 Consulting JSC.,vn@a1consulting.asia,3,4185
11422,QZ Information Technology Consultants Co. L.L.C,wajid.zakir@qzinfomatics.com,3,3731
10824,Al Jawad Software House,wassim@al-jawad.ae,3,3703
11234,Linkia for IT and Advertising and PR,wch@linkia.qa,3,3205
11264,MicroSolutions Kuwait,webinfo@mskuwait.com,3,2565
11104,"Global Connect Asia Co.,Ltd",wintthu@global-connect.asia,3,2820
10927,CAPW Servicios Tecnicos,wpujols@capw.com.do,3,1571
11203,Kernet S.L.,yago@kernet.es,3,3480
11088,FINOUTSOURCE Sarl,yara.darwich@finoutsource.dz,3,860
10945,CODEC SRL,yasmany@codec.do,3,1570
11057,Era Group LTD. CO,yasser@era.net.sa,3,3263
11599,Visions Info Tech,yasser@sovisions.com,3,3275
11030,E3K SOLUTIONS INC,ysisla@e3k.co,3,1356
10898,Biztech Computer,zaffar@biztechbh.biz,3,1082
11333,Odolution Private Limited,zeeshan@odolution.com,3,2905
11627,Zero l Odoo Partner,zero.al@outlook.com,3,854
11305,Nexapp S.r.l.,zsimonetti@webeasytech.com,3,2477
